sales,quantity,discount,category_Office Supplies,category_Technology,region_East,region_South,region_West,segment_Corporate,segment_Home Office,ship_mode_Same Day,ship_mode_Second Class,ship_mode_Standard Class
0.01579232888284084,0.9934507321230805,-0.7566434880210966,0,1,0,1,0,1,0,0,0,1
-0.2919671646471958,-1.253741929331373,-0.7566434880210966,1,0,0,0,1,1,0,0,0,1
0.016235194473113484,-0.35486486474959156,0.2121533166836726,0,1,0,0,0,1,0,0,0,1
0.15704848082252287,-0.8043033970404823,0.7934313995065341,0,0,0,0,0,0,0,0,0,1
-0.2790727157941855,1.892327796704862,0.2121533166836726,1,0,0,1,0,1,0,0,0,1
-0.13824787642937772,-0.35486486474959156,-0.7566434880210966,1,0,1,0,0,0,0,0,0,1
0.11238837429737789,-0.8043033970404823,-0.7566434880210966,0,1,0,0,0,0,1,0,1,0
-0.26985597684300444,0.5440121998321898,0.2121533166836726,1,0,0,1,0,0,1,0,0,0
-0.34723550664484226,-1.253741929331373,3.11854373079798,1,0,0,0,0,0,1,0,0,1
-0.35409029578123596,-0.8043033970404823,0.2121533166836726,1,0,1,0,0,0,0,0,0,1
-0.3152336539912288,0.5440121998321898,-0.7566434880210966,1,0,0,0,1,1,0,0,0,1
-0.34105143423574547,-0.35486486474959156,-0.7566434880210966,0,0,0,0,0,0,0,0,0,1
-0.3173837985237119,-0.8043033970404823,-0.7566434880210966,1,0,0,0,0,0,1,0,0,1
-0.18437970874944315,0.5440121998321898,-0.7566434880210966,1,0,1,0,0,1,0,0,0,1
-0.3452394023176714,0.5440121998321898,-0.7566434880210966,1,0,1,0,0,1,0,0,0,0
1.3447742002140066,-0.35486486474959156,-0.7566434880210966,0,0,0,1,0,0,0,0,0,1
4.12394832943139,0.5440121998321898,0.2121533166836726,0,1,0,0,1,0,0,1,0,0
-0.3561505835272869,-0.8043033970404823,-0.7566434880210966,1,0,0,0,1,1,0,0,0,1
0.925008222396323,1.892327796704862,0.2121533166836726,0,1,0,0,1,0,0,0,0,1
1.4602722624887305,0.09457366754129916,-0.7566434880210966,0,0,0,1,0,0,1,0,0,1
-0.2520129863943391,0.5440121998321898,-0.7566434880210966,1,0,0,1,0,0,0,0,0,1
-0.11860775025206985,0.9934507321230805,-0.7566434880210966,1,0,1,0,0,0,0,0,0,1
-0.3546165998160527,-0.35486486474959156,0.2121533166836726,1,0,1,0,0,1,0,0,0,1
-0.3390777941051827,-0.8043033970404823,-0.7566434880210966,1,0,0,0,0,0,1,0,0,1
-0.340752981337953,2.3417663289957527,2.1497469260932105,0,0,0,0,0,0,0,1,0,0
0.5695668669802667,2.3417663289957527,-0.7566434880210966,1,0,0,1,0,0,0,0,1,0
0.029800360053420745,0.5440121998321898,0.6965517190360571,0,0,0,0,0,0,0,0,1,0
-0.28468234660430547,0.09457366754129916,-0.7566434880210966,0,1,1,0,0,0,1,0,0,1
-0.32723595332180583,0.09457366754129916,-0.7566434880210966,1,0,1,0,0,0,1,0,0,1
-0.3295979031365932,-0.8043033970404823,0.2121533166836726,1,0,0,0,1,0,0,0,0,0
-0.1302185307274783,0.9934507321230805,0.2121533166836726,1,0,0,0,1,0,0,0,0,1
-0.3121015031498804,2.3417663289957527,0.2121533166836726,1,0,0,0,1,1,0,0,0,1
-0.35991815021554824,-0.8043033970404823,0.2121533166836726,1,0,0,1,0,0,1,0,0,1
-0.28921369597723995,-0.8043033970404823,0.2121533166836726,0,1,0,0,1,1,0,0,0,1
-0.3479832434747953,-1.253741929331373,-0.7566434880210966,0,1,0,0,0,1,0,0,0,1
0.7546269186372333,-0.35486486474959156,0.2121533166836726,0,0,0,0,1,1,0,1,0,0
-0.3250793904474348,-0.8043033970404823,0.2121533166836726,1,0,0,0,1,0,0,0,0,1
-0.2648753435379094,-1.253741929331373,0.2121533166836726,1,0,0,0,0,1,0,0,0,1
0.1139993781112682,-1.253741929331373,0.2121533166836726,0,0,0,0,1,1,0,0,0,1
-0.34081074641494513,-0.8043033970404823,-0.7566434880210966,1,0,0,0,0,1,0,0,0,0
-0.3521904665823853,-0.8043033970404823,0.2121533166836726,1,0,0,0,0,1,0,0,1,0
-0.3495846197758536,-1.253741929331373,0.2121533166836726,0,1,0,0,0,0,0,0,1,0
3.926122195759173,2.3417663289957527,0.2121533166836726,0,0,0,0,1,0,1,0,0,1
-0.34803138103895537,-0.8043033970404823,-0.7566434880210966,1,0,0,0,1,0,0,0,1,0
-0.16279803415101254,-0.35486486474959156,-0.7566434880210966,1,0,1,0,0,0,0,0,0,1
-0.26549150435915825,0.5440121998321898,-0.7566434880210966,1,0,0,0,1,1,0,0,0,1
-0.18633730302528595,-0.35486486474959156,-0.7566434880210966,0,1,0,1,0,0,0,0,0,1
-0.35246003694168165,0.5440121998321898,-0.7566434880210966,1,0,0,1,0,1,0,0,1,0
-0.3228072974190796,-0.35486486474959156,0.2121533166836726,0,1,0,0,1,0,1,0,0,0
0.32508580612411175,-0.35486486474959156,0.2121533166836726,1,0,0,1,0,0,1,0,0,1
-0.04635326644780732,-0.35486486474959156,-0.7566434880210966,0,1,0,1,0,0,1,1,0,0
-0.36168961257663873,-0.8043033970404823,0.2121533166836726,1,0,0,0,1,0,0,0,0,1
-0.3561184918178469,0.09457366754129916,-0.7566434880210966,1,0,1,0,0,1,0,0,0,1
-0.3475179136879146,-0.8043033970404823,-0.7566434880210966,0,0,1,0,0,1,0,0,0,0
-0.359728809129852,-0.35486486474959156,-0.7566434880210966,1,0,0,1,0,0,0,0,0,1
-0.3123967468767288,0.09457366754129916,0.2121533166836726,0,1,0,1,0,0,0,0,0,1
0.0795842289077634,0.9934507321230805,0.2121533166836726,0,0,0,0,1,1,0,0,0,1
-0.2598754552071503,0.5440121998321898,-0.7566434880210966,1,0,0,1,0,1,0,0,0,1
0.06859923676643581,4.139520458159316,-0.7566434880210966,0,1,0,1,0,0,0,0,0,0
-0.22338718157381854,1.892327796704862,-0.7566434880210966,1,0,0,0,0,0,0,0,0,1
-0.20467771497027198,-1.253741929331373,-0.7566434880210966,0,0,1,0,0,0,0,0,0,0
-0.35159356078680043,-0.35486486474959156,-0.7566434880210966,1,0,0,1,0,0,0,1,0,0
-0.3552712706886296,-0.8043033970404823,0.2121533166836726,1,0,1,0,0,0,0,0,0,0
-0.33833968478806165,0.5440121998321898,-0.7566434880210966,1,0,0,0,0,0,1,0,0,1
-0.34384341295702947,-0.35486486474959156,2.634145328445595,1,0,0,1,0,0,1,0,0,1
-0.3550915571157654,-0.8043033970404823,-0.7566434880210966,1,0,1,0,0,0,0,0,0,1
3.9297613956096744,0.9934507321230805,-0.7566434880210966,0,0,0,0,0,1,0,0,0,1
-0.2093470586937986,-0.35486486474959156,-0.7566434880210966,0,1,0,0,0,0,0,0,0,0
-0.2713642871866866,-1.253741929331373,-0.7566434880210966,0,0,1,0,0,0,1,0,0,1
0.4947514647626884,-0.8043033970404823,2.634145328445595,1,0,1,0,0,0,0,0,0,0
2.8466341102986976,0.5440121998321898,0.2121533166836726,0,0,0,0,1,0,1,0,1,0
-0.34682794193495364,-0.35486486474959156,-0.7566434880210966,1,0,0,0,0,0,0,0,1,0
-0.2431813479564386,-0.8043033970404823,0.2121533166836726,1,0,0,1,0,1,0,0,0,1
-0.08048279943729576,0.9934507321230805,-0.7566434880210966,0,1,1,0,0,0,0,0,0,1
-0.28564509788750686,1.892327796704862,-0.7566434880210966,1,0,0,0,0,0,0,0,0,1
-0.3074674603067378,0.09457366754129916,0.2121533166836726,0,1,0,0,1,0,0,0,0,1
0.3068641335040539,-0.8043033970404823,-0.7566434880210966,1,0,0,0,1,0,0,0,0,1
-0.29668464593488253,-0.8043033970404823,-0.7566434880210966,1,0,0,1,0,1,0,0,1,0
-0.2579820443501876,3.240643393577534,-0.7566434880210966,0,0,1,0,0,1,0,0,0,1
-0.3376336671803806,-0.35486486474959156,-0.7566434880210966,1,0,1,0,0,0,0,0,1,0
-0.21465823660612615,-0.8043033970404823,-0.7566434880210966,1,0,0,0,0,0,0,0,0,1
-0.27332188146252934,-0.35486486474959156,-0.7566434880210966,1,0,1,0,0,1,0,0,0,1
-0.27900211403341746,-1.253741929331373,-0.7566434880210966,1,0,0,0,1,0,0,0,0,1
0.8008293527180668,2.3417663289957527,1.1809501213884417,0,1,1,0,0,1,0,0,1,0
-0.3325952687982935,-0.8043033970404823,-0.7566434880210966,1,0,1,0,0,0,0,0,0,1
0.8121160069281308,-0.8043033970404823,-0.7566434880210966,1,0,0,0,0,1,0,0,0,1
-0.014611356640658267,1.892327796704862,1.1809501213884417,0,1,1,0,0,0,0,0,0,1
-0.3560222166895267,0.5440121998321898,3.11854373079798,1,0,0,0,0,1,0,0,0,1
-0.34495057693271103,-0.8043033970404823,-0.7566434880210966,1,0,0,0,1,0,0,0,0,1
0.5046774304924946,-0.35486486474959156,-0.7566434880210966,1,0,0,1,0,0,0,0,0,1
-0.3079488359483385,-0.8043033970404823,-0.7566434880210966,1,0,0,0,1,1,0,0,0,1
